STATUS,REASON,ORIGIN,SUBJECT,PRIORITY,DESCRIPTION,ISCLOSED,CLOSEDDATE,ISESCALATED,CREATEDDATE,NICE_INCONTACT_CLOSED_DATE_TIME__C,NIC_CREATED_DATE__C,Business_Hours
Closed,,Phone,Product Problem,Low,hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum,TRUE,2019-09-29T05:37:41.000Z,,2019-09-29T04:21:18.000Z,2019-09-29 05:37:41 UTC,2019-09-29T04:21:18Z,01m4P000000m2dc
Closed,,Email,Product Support,Low,in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium,TRUE,2018-12-16T16:53:57.000Z,,2018-12-16T16:09:39.000Z,2018-12-16 16:53:57 UTC,2018-12-16T16:09:39Z,01m4P000000m2dc
Closed,,Web,Product Support,Low,penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque,TRUE,2019-05-10T02:15:07.000Z,,2019-05-10T01:27:57.000Z,2019-05-10 02:15:07 UTC,2019-05-10T01:27:57Z,01m4P000000m2dc
Closed,,Web,Product Support,High,risus auctor sed tristique in tempus sit amet sem fusce consequat,TRUE,2019-02-13T17:44:49.000Z,,2019-02-13T16:51:54.000Z,2019-02-13 17:44:49 UTC,2019-02-13T16:51:54Z,01m4P000000m2dc
Closed,,Phone,Product Inquiry,High,sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,TRUE,2019-05-23T08:06:02.000Z,,2019-05-23T07:25:39.000Z,2019-05-23 08:06:02 UTC,2019-05-23T07:25:39Z,01m4P000000m2dc
Closed,,Phone,General Inquiry,High,sed justo pellentesque viverra pede ac diam cras pellentesque volutpat,TRUE,2019-05-18T11:26:39.000Z,,2019-05-18T10:05:49.000Z,2019-05-18 11:26:39 UTC,2019-05-18T10:05:49Z,01m4P000000m2dc
Closed,,Web,Product Support,Medium,sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel,TRUE,2019-07-01T01:00:17.000Z,,2019-07-01T00:11:30.000Z,2019-07-01 01:00:17 UTC,2019-07-01T00:11:30Z,01m4P000000m2dc
Closed,,Web,General Inquiry,High,lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non,TRUE,2018-11-01T19:58:30.000Z,,2018-11-01T18:57:45.000Z,2018-11-01 19:58:30 UTC,2018-11-01T18:57:45Z,01m4P000000m2dc
Closed,,Phone,Product Inquiry,Low,ut odio cras mi pede malesuada in imperdiet et commodo vulputate,TRUE,2019-03-23T06:46:07.000Z,,2019-03-23T05:52:06.000Z,2019-03-23 06:46:07 UTC,2019-03-23T05:52:06Z,01m4P000000m2dc
Closed,,Email,Known Issue,High,iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris,TRUE,2018-11-03T17:42:55.000Z,,2018-11-03T17:06:57.000Z,2018-11-03 17:42:55 UTC,2018-11-03T17:06:57Z,01m4P000000m2dc
Closed,,Email,Product Problem,Medium,pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet,TRUE,2019-06-28T19:48:26.000Z,,2019-06-28T19:04:24.000Z,2019-06-28 19:48:26 UTC,2019-06-28T19:04:24Z,01m4P000000m2dc
Closed,,Web,Product Support,Low,eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a,TRUE,2019-04-20T18:50:45.000Z,,2019-04-20T17:48:20.000Z,2019-04-20 18:50:45 UTC,2019-04-20T17:48:20Z,01m4P000000m2dc
Closed,,Web,Known Issue,Medium,vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at,TRUE,2018-12-02T10:10:37.000Z,,2018-12-02T08:56:36.000Z,2018-12-02 10:10:37 UTC,2018-12-02T08:56:36Z,01m4P000000m2dc
Closed,,Phone,Product Inquiry,High,curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae,TRUE,2019-01-08T19:55:52.000Z,,2019-01-08T19:08:18.000Z,2019-01-08 19:55:52 UTC,2019-01-08T19:08:18Z,01m4P000000m2dc
Closed,,Email,General Inquiry,Low,diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices,TRUE,2019-01-01T21:57:41.000Z,,2019-01-01T21:10:47.000Z,2019-01-01 21:57:41 UTC,2019-01-01T21:10:47Z,01m4P000000m2dc
Closed,,Web,Known Issue,Medium,pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est,TRUE,2019-02-13T21:25:22.000Z,,2019-02-13T20:34:33.000Z,2019-02-13 21:25:22 UTC,2019-02-13T20:34:33Z,01m4P000000m2dc
Closed,,Web,Product Problem,High,non mauris morbi non lectus aliquam sit amet diam in magna,TRUE,2019-03-12T06:25:17.000Z,,2019-03-12T06:08:20.000Z,2019-03-12 06:25:17 UTC,2019-03-12T06:08:20Z,01m4P000000m2dc
Closed,,Web,Product Problem,Medium,maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas,TRUE,2019-08-12T18:08:53.000Z,,2019-08-12T17:20:29.000Z,2019-08-12 18:08:53 UTC,2019-08-12T17:20:29Z,01m4P000000m2dc
Closed,,Web,Product Problem,Medium,at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis,TRUE,2019-02-21T04:46:45.000Z,,2019-02-21T03:56:43.000Z,2019-02-21 04:46:45 UTC,2019-02-21T03:56:43Z,01m4P000000m2dc
Closed,,Email,General Inquiry,Medium,iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean,TRUE,2018-12-17T17:29:27.000Z,,2018-12-17T16:07:42.000Z,2018-12-17 17:29:27 UTC,2018-12-17T16:07:42Z,01m4P000000m2dc
Closed,,Phone,Known Issue,Low,consequat lectus in est risus auctor sed tristique in tempus sit amet,TRUE,2019-07-02T15:35:53.000Z,,2019-07-02T14:51:13.000Z,2019-07-02 15:35:53 UTC,2019-07-02T14:51:13Z,01m4P000000m2dc
Closed,,Web,Product Support,Medium,eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat,TRUE,2019-09-13T21:11:56.000Z,,2019-09-13T20:08:40.000Z,2019-09-13 21:11:56 UTC,2019-09-13T20:08:40Z,01m4P000000m2dc
Closed,,Web,General Inquiry,Medium,dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit,TRUE,2019-01-05T14:14:30.000Z,,2019-01-05T13:27:21.000Z,2019-01-05 14:14:30 UTC,2019-01-05T13:27:21Z,01m4P000000m2dc
Closed,,Email,General Inquiry,High,vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in,TRUE,2018-12-02T13:10:30.000Z,,2018-12-02T11:48:59.000Z,2018-12-02 13:10:30 UTC,2018-12-02T11:48:59Z,01m4P000000m2dc
Closed,,Email,Known Issue,Low,luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas,TRUE,2019-05-03T17:57:32.000Z,,2019-05-03T17:19:54.000Z,2019-05-03 17:57:32 UTC,2019-05-03T17:19:54Z,01m4P000000m2dc
Closed,,Web,General Inquiry,Medium,lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt,TRUE,2019-05-27T14:07:02.000Z,,2019-05-27T13:33:23.000Z,2019-05-27 14:07:02 UTC,2019-05-27T13:33:23Z,01m4P000000m2dc
Closed,,Phone,Product Support,Low,ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis,TRUE,2019-06-02T15:42:43.000Z,,2019-06-02T14:47:54.000Z,2019-06-02 15:42:43 UTC,2019-06-02T14:47:54Z,01m4P000000m2dc
Closed,,Phone,Product Support,High,integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam,TRUE,2019-02-18T12:25:49.000Z,,2019-02-18T11:06:19.000Z,2019-02-18 12:25:49 UTC,2019-02-18T11:06:19Z,01m4P000000m2dc
Closed,,Web,Product Support,Low,interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla,TRUE,2019-05-20T16:35:31.000Z,,2019-05-20T15:33:56.000Z,2019-05-20 16:35:31 UTC,2019-05-20T15:33:56Z,01m4P000000m2dc
Closed,,Web,Product Inquiry,High,ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo,TRUE,2019-02-23T00:39:20.000Z,,2019-02-22T23:49:28.000Z,2019-02-23 00:39:20 UTC,2019-02-22T23:49:28Z,01m4P000000m2dc
Closed,,Email,Product Problem,Medium,libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit,TRUE,2019-03-24T12:34:38.000Z,,2019-03-24T12:18:21.000Z,2019-03-24 12:34:38 UTC,2019-03-24T12:18:21Z,01m4P000000m2dc
Closed,,Web,Product Problem,High,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor,TRUE,2019-04-15T21:13:25.000Z,,2019-04-15T19:37:15.000Z,2019-04-15 21:13:25 UTC,2019-04-15T19:37:15Z,01m4P000000m2dc
Closed,,Phone,Product Support,High,sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis,TRUE,2018-11-21T12:20:19.000Z,,2018-11-21T11:27:50.000Z,2018-11-21 12:20:19 UTC,2018-11-21T11:27:50Z,01m4P000000m2dc
Closed,,Web,Product Support,Low,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel,TRUE,2019-07-12T14:53:23.000Z,,2019-07-12T14:12:06.000Z,2019-07-12 14:53:23 UTC,2019-07-12T14:12:06Z,01m4P000000m2dc
Closed,,Phone,Product Inquiry,High,sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui,TRUE,2019-08-19T20:27:31.000Z,,2019-08-19T19:56:02.000Z,2019-08-19 20:27:31 UTC,2019-08-19T19:56:02Z,01m4P000000m2dc
Closed,,Phone,Known Issue,Low,pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra,TRUE,2019-02-22T00:48:47.000Z,,2019-02-22T00:21:32.000Z,2019-02-22 00:48:47 UTC,2019-02-22T00:21:32Z,01m4P000000m2dc
Closed,,Phone,Known Issue,Medium,vel sem sed sagittis nam congue risus semper porta volutpat quam pede,TRUE,2019-01-07T10:24:20.000Z,,2019-01-07T10:11:48.000Z,2019-01-07 10:24:20 UTC,2019-01-07T10:11:48Z,01m4P000000m2dc
Closed,,Phone,Product Support,Low,suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero,TRUE,2019-01-05T19:50:11.000Z,,2019-01-05T18:26:30.000Z,2019-01-05 19:50:11 UTC,2019-01-05T18:26:30Z,01m4P000000m2dc
Closed,,Email,General Inquiry,Medium,dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula,TRUE,2019-08-02T10:29:27.000Z,,2019-08-02T10:17:12.000Z,2019-08-02 10:29:27 UTC,2019-08-02T10:17:12Z,01m4P000000m2dc
Closed,,Web,Product Inquiry,Low,purus sit amet nulla quisque arcu libero rutrum ac lobortis vel,TRUE,2018-12-17T06:24:59.000Z,,2018-12-17T05:30:12.000Z,2018-12-17 06:24:59 UTC,2018-12-17T05:30:12Z,01m4P000000m2dc
Closed,,Email,General Inquiry,Medium,potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam,TRUE,2019-09-04T08:53:37.000Z,,2019-09-04T07:57:34.000Z,2019-09-04 08:53:37 UTC,2019-09-04T07:57:34Z,01m4P000000m2dc
Closed,,Email,Known Issue,Low,faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi,TRUE,2019-10-07T05:31:09.000Z,,2019-10-07T05:02:04.000Z,2019-10-07 05:31:09 UTC,2019-10-07T05:02:04Z,01m4P000000m2dc
Closed,,Web,Product Support,Medium,et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer,TRUE,2018-12-29T05:22:10.000Z,,2018-12-29T04:59:28.000Z,2018-12-29 05:22:10 UTC,2018-12-29T04:59:28Z,01m4P000000m2dc
Closed,,Phone,Product Problem,High,vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus,TRUE,2019-02-06T15:39:50.000Z,,2019-02-06T14:04:02.000Z,2019-02-06 15:39:50 UTC,2019-02-06T14:04:02Z,01m4P000000m2dc
Closed,,Web,Product Problem,High,nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu pede,TRUE,2019-01-14T18:38:18.000Z,,2019-01-14T17:59:46.000Z,2019-01-14 18:38:18 UTC,2019-01-14T17:59:46Z,01m4P000000m2dc
Closed,,Email,Known Issue,Low,pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id,TRUE,2019-05-03T14:41:35.000Z,,2019-05-03T13:56:01.000Z,2019-05-03 14:41:35 UTC,2019-05-03T13:56:01Z,01m4P000000m2dc
Closed,,Email,General Inquiry,Low,ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at,TRUE,2019-06-05T17:11:28.000Z,,2019-06-05T15:59:29.000Z,2019-06-05 17:11:28 UTC,2019-06-05T15:59:29Z,01m4P000000m2dc
Closed,,Email,Product Inquiry,High,amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit,TRUE,2019-07-13T09:04:09.000Z,,2019-07-13T08:25:07.000Z,2019-07-13 09:04:09 UTC,2019-07-13T08:25:07Z,01m4P000000m2dc
Closed,,Phone,General Inquiry,Low,sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo,TRUE,2019-08-25T19:20:21.000Z,,2019-08-25T18:34:34.000Z,2019-08-25 19:20:21 UTC,2019-08-25T18:34:34Z,01m4P000000m2dc
Closed,,Web,Product Inquiry,Low,sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque,TRUE,2019-07-21T04:31:00.000Z,,2019-07-21T03:31:02.000Z,2019-07-21 04:31:00 UTC,2019-07-21T03:31:02Z,01m4P000000m2dc
Closed,,Phone,Product Inquiry,High,lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et,TRUE,2019-01-09T16:46:37.000Z,,2019-01-09T16:14:45.000Z,2019-01-09 16:46:37 UTC,2019-01-09T16:14:45Z,01m4P000000m2dc
Closed,,Email,Product Inquiry,High,in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit,TRUE,2019-01-07T08:12:32.000Z,,2019-01-07T07:40:07.000Z,2019-01-07 08:12:32 UTC,2019-01-07T07:40:07Z,01m4P000000m2dc
Closed,,Email,Product Support,Medium,ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at,TRUE,2018-11-01T20:40:49.000Z,,2018-11-01T19:17:33.000Z,2018-11-01 20:40:49 UTC,2018-11-01T19:17:33Z,01m4P000000m2dc
Closed,,Email,Product Problem,High,quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue,TRUE,2019-06-03T10:30:14.000Z,,2019-06-03T09:26:21.000Z,2019-06-03 10:30:14 UTC,2019-06-03T09:26:21Z,01m4P000000m2dc
Closed,,Web,Product Problem,Medium,luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh,TRUE,2019-09-12T00:48:39.000Z,,2019-09-11T23:53:37.000Z,2019-09-12 00:48:39 UTC,2019-09-11T23:53:37Z,01m4P000000m2dc
Closed,,Web,Product Problem,Low,pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue,TRUE,2018-11-20T16:06:36.000Z,,2018-11-20T15:07:32.000Z,2018-11-20 16:06:36 UTC,2018-11-20T15:07:32Z,01m4P000000m2dc
Closed,,Web,Product Support,Medium,nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat,TRUE,2019-10-15T02:59:10.000Z,,2019-10-15T01:36:02.000Z,2019-10-15 02:59:10 UTC,2019-10-15T01:36:02Z,01m4P000000m2dc
Closed,,Phone,Product Problem,Low,curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero,TRUE,2019-06-19T10:04:14.000Z,,2019-06-19T09:37:36.000Z,2019-06-19 10:04:14 UTC,2019-06-19T09:37:36Z,01m4P000000m2dc
Closed,,Email,Product Inquiry,Low,eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut,TRUE,2019-09-19T15:58:48.000Z,,2019-09-19T15:01:50.000Z,2019-09-19 15:58:48 UTC,2019-09-19T15:01:50Z,01m4P000000m2dc
Closed,,Email,Product Problem,Low,nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac,TRUE,2019-04-22T09:03:34.000Z,,2019-04-22T07:59:11.000Z,2019-04-22 09:03:34 UTC,2019-04-22T07:59:11Z,01m4P000000m2dc
Closed,,Phone,Product Inquiry,High,luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat,TRUE,2019-02-14T11:50:00.000Z,,2019-02-14T11:25:37.000Z,2019-02-14 11:50:00 UTC,2019-02-14T11:25:37Z,01m4P000000m2dc
Closed,,Email,Product Problem,Low,porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem,TRUE,2018-11-23T12:52:05.000Z,,2018-11-23T12:25:33.000Z,2018-11-23 12:52:05 UTC,2018-11-23T12:25:33Z,01m4P000000m2dc
Closed,,Email,Product Problem,Medium,dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in,TRUE,2018-11-27T08:12:36.000Z,,2018-11-27T08:01:59.000Z,2018-11-27 08:12:36 UTC,2018-11-27T08:01:59Z,01m4P000000m2dc
Closed,,Email,Product Support,High,in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat,TRUE,2019-03-26T08:45:59.000Z,,2019-03-26T08:08:53.000Z,2019-03-26 08:45:59 UTC,2019-03-26T08:08:53Z,01m4P000000m2dc
Closed,,Phone,General Inquiry,Medium,nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper,TRUE,2019-07-31T04:16:27.000Z,,2019-07-31T02:59:32.000Z,2019-07-31 04:16:27 UTC,2019-07-31T02:59:32Z,01m4P000000m2dc
Closed,,Web,Known Issue,Medium,praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum,TRUE,2018-11-11T11:25:33.000Z,,2018-11-11T09:57:21.000Z,2018-11-11 11:25:33 UTC,2018-11-11T09:57:21Z,01m4P000000m2dc
Closed,,Web,Product Problem,Medium,quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi,TRUE,2019-04-28T03:12:56.000Z,,2019-04-28T02:15:52.000Z,2019-04-28 03:12:56 UTC,2019-04-28T02:15:52Z,01m4P000000m2dc
Closed,,Phone,Product Problem,Low,quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis,TRUE,2018-11-04T23:50:59.000Z,,2018-11-04T22:29:45.000Z,2018-11-04 23:50:59 UTC,2018-11-04T22:29:45Z,01m4P000000m2dc
Closed,,Web,General Inquiry,Medium,ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget,TRUE,2019-06-22T01:37:13.000Z,,2019-06-22T00:59:44.000Z,2019-06-22 01:37:13 UTC,2019-06-22T00:59:44Z,01m4P000000m2dc
Closed,,Phone,General Inquiry,Low,dui vel sem sed sagittis nam congue risus semper porta,TRUE,2019-01-13T11:29:43.000Z,,2019-01-13T10:36:20.000Z,2019-01-13 11:29:43 UTC,2019-01-13T10:36:20Z,01m4P000000m2dc
Closed,,Phone,General Inquiry,High,ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel,TRUE,2018-12-19T17:05:18.000Z,,2018-12-19T16:14:58.000Z,2018-12-19 17:05:18 UTC,2018-12-19T16:14:58Z,01m4P000000m2dc
Closed,,Phone,Known Issue,Low,vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt,TRUE,2019-04-17T23:08:51.000Z,,2019-04-17T22:21:07.000Z,2019-04-17 23:08:51 UTC,2019-04-17T22:21:07Z,01m4P000000m2dc
Closed,,Phone,Product Inquiry,Low,aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula,TRUE,2019-10-25T00:55:55.000Z,,2019-10-25T00:30:57.000Z,2019-10-25 00:55:55 UTC,2019-10-25T00:30:57Z,01m4P000000m2dc
Closed,,Web,Product Inquiry,Medium,luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque,TRUE,2018-11-11T13:26:38.000Z,,2018-11-11T12:43:22.000Z,2018-11-11 13:26:38 UTC,2018-11-11T12:43:22Z,01m4P000000m2dc
Closed,,Web,Known Issue,Medium,porttitor id consequat in consequat ut nulla sed accumsan felis ut,TRUE,2018-10-27T19:53:58.000Z,,2018-10-27T18:26:15.000Z,2018-10-27 19:53:58 UTC,2018-10-27T18:26:15Z,01m4P000000m2dc
Closed,,Web,Product Support,Low,et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante,TRUE,2019-08-17T02:39:41.000Z,,2019-08-17T00:55:14.000Z,2019-08-17 02:39:41 UTC,2019-08-17T00:55:14Z,01m4P000000m2dc
Closed,,Phone,Product Support,High,adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum,TRUE,2019-04-04T17:03:25.000Z,,2019-04-04T16:07:08.000Z,2019-04-04 17:03:25 UTC,2019-04-04T16:07:08Z,01m4P000000m2dc
Closed,,Phone,Product Problem,Medium,sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit,TRUE,2019-03-01T03:05:46.000Z,,2019-03-01T01:53:19.000Z,2019-03-01 03:05:46 UTC,2019-03-01T01:53:19Z,01m4P000000m2dc
Closed,,Email,Known Issue,High,nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy,TRUE,2019-07-18T19:50:24.000Z,,2019-07-18T18:49:02.000Z,2019-07-18 19:50:24 UTC,2019-07-18T18:49:02Z,01m4P000000m2dc
Closed,,Phone,General Inquiry,Low,nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel,TRUE,2019-03-10T16:07:34.000Z,,2019-03-10T15:19:29.000Z,2019-03-10 16:07:34 UTC,2019-03-10T15:19:29Z,01m4P000000m2dc
Closed,,Phone,Product Support,Low,augue vestibulum ante ipsum primis in faucibus orci luctus et,TRUE,2019-09-29T17:10:28.000Z,,2019-09-29T16:41:12.000Z,2019-09-29 17:10:28 UTC,2019-09-29T16:41:12Z,01m4P000000m2dc
Closed,,Phone,Product Inquiry,Low,pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede,TRUE,2019-05-15T12:17:40.000Z,,2019-05-15T10:58:22.000Z,2019-05-15 12:17:40 UTC,2019-05-15T10:58:22Z,01m4P000000m2dc
Closed,,Email,Product Problem,Medium,sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum,TRUE,2018-12-30T06:46:50.000Z,,2018-12-30T05:30:51.000Z,2018-12-30 06:46:50 UTC,2018-12-30T05:30:51Z,01m4P000000m2dc
